example_id                                                                              | status  | run_time             |
./spec/services/statistics_service_spec.rb[1:4:1]                                       | unknown |                      |
./spec/services/tournament_service_spec.rb[1:1:1]                                       | unknown |                      |
./spec/services/tournament_service_spec.rb[1:1:2]                                       | unknown |                      |
./spec/services/user_service_spec.rb[1:1:1:1]                                           | unknown |                      |
./spec/services/user_service_spec.rb[1:1:2:1]                                           | unknown |                      |
./spec/services/user_service_spec.rb[1:1:3:1]                                           | unknown |                      |
./spec/services/user_service_spec.rb[1:1:3:2]                                           | unknown |                      |
./spec/services/user_service_spec.rb[1:1:3:3]                                           | unknown |                      |
./spec/services/user_service_spec.rb[1:1:3:4:1]                                         | unknown |                      |
./spec/services/user_service_spec.rb[1:1:4:1:1]                                         | unknown |                      |
./spec/services/user_service_spec.rb[1:1:4:2:1]                                         | unknown |                      |
./spec/services/utils_spec.rb[1:1]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:2]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:3]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:4]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:5]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:6]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:7]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:8]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:9]                                                      | unknown |                      |
./spec/services/utils_spec.rb[1:10]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:11]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:12]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:13]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:14]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:15]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:16]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:17]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:18]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:19]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:20]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:21]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:22]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:23]                                                     | unknown |                      |
./spec/services/utils_spec.rb[1:24]                                                     | unknown |                      |
